artists,song_id,year,avg_popularity
"The Glitch Mob",6Po0JDs8vPuZOCF7RLbtUE,2010,46.0000
"Local Natives",6qsArsTq6WoqtUFUe1e15W,2010,46.0000
Robyn,6rW8q1p2GCjGMRAlnxBeo7,2010,46.0000
"Bad Company",6trn2Smoif7ejl3SyEbBJu,2010,46.0000
"Bill Burr",6vRI8LdKFEs2hmDOh5HYYV,2010,46.0000
"Nature Sounds",6vwRMajoThGkHOUospeibv,2010,46.0000
JAY-Z,6yKZMP0N14EGzzvzVAT09I,2010,46.0000
Usher,77fP7UixHMYEIFT8NS92Ul,2010,46.0000
"Rick Ross', 'JAY-Z",7DuVZVdHaFQIYg14VNykXi,2010,46.0000
"Taylor Swift",7hZuICN5eaCuQyp443RCt6,2010,46.0000
"Keri Hilson",7JkSoesJ9odqqYuzXkwEGD,2010,46.0000
"The Letter Black",7kOF9F9p4EOOF34wGbMBPC,2010,46.0000
"Randy Rogers Band",7mBFueHAPlAKCWEpxw4Tx1,2010,46.0000
"Frédéric Chopin', 'Nelson Freire",7vIJwiFD2FKiulXzCDMvc4,2010,46.0000
"Matt and Kim",7vLeZPIeblZLz04hLRRAES,2010,46.0000
"24 Horas",7xgPPwsortYeZMv1KjMOaU,2010,46.0000
"ILLENIUM', 'Blanke', 'Bipolar Sunshine', 'OEKIIN",53rG6VGyp9F9tY4bfPgyM7,2020,45.0000
"Sylvan Esso",3cBV8V9zlYNraydyF8NpBY,2014,45.0000
"Rick Derringer",1KKFrs4CkKQvqP1DWHwJ9y,2014,45.0000
"Thomas Rhett",1iARsM5ytbtop4aCn7jAU5,2013,45.0000
"Bad Suns",3EQBVWHnCv19VW8JSxiNzi,2013,45.0000
Modestep,0Ix7doBgImhoWJfDnwezP1,2013,45.0000
Houndmouth,0Ja8hGjNaq22wMUmLYhSxm,2013,45.0000
"["Kimie'", 'Imua Garza",0M6snxxvLndoUhO2Z1wZau,2013,45.0000
"The Lumineers",0Qi29hMhf8tIzDpa2BH9MV,2013,45.0000
"João Gilberto",0Rm0ytMrOVKibnA55buKcc,2013,45.0000
"Icon For Hire",0rnYzS6Nxg3wDtfi9T9GON,2013,45.0000
"Eddie Redmayne",29bONW7GKEq7ZDBqiQC2PV,2013,45.0000
"Mini Thin",2Kzq5gPlQEdLbkhLWnkoie,2013,45.0000
"Pimp C",4M0w8DMX8GwH9OskuCjrwk,2013,45.0000
"Kevin Gates",5KJ7TOWSkcRCbgnRmGatnA,2013,45.0000
"Redneck Souljers",5kpLMABZF8rvN8UlPxMI4Q,2013,45.0000
"Sturgill Simpson",77Hm6MloToha4hfVJ6APFy,2013,45.0000
"Lil Wyte', 'Jelly Roll', 'Caskey",7CYjA6QtIEjmFFXJX0nHHx,2013,45.0000
"Dolly Shine",7HYmSpsl3EyKSWttauGT2P,2013,45.0000
"Cage The Elephant', 'Alison Mosshart",7JSXxBquAJDq28E6XQkJDL,2013,45.0000
"Speaker Knockerz",7wVDl1ITx75ifEyNacj8Gm,2013,45.0000
Stromae,60ynqVuPGEmnNqhRRehCZI,2013,45.0000
"Fantasia', 'Kelly Rowland', 'Missy Elliott",63lwbZioX7RZzvQ0sJNd7u,2013,45.0000
"Imagine Dragons",5WZn6AJc3D8xM58UqPlco9,2012,45.0000
DragonForce,5Xevyftg9SENov82JYXlYQ,2012,45.0000
"Wade Bowen",5Yhr9lHjyM5SXBPU3Ynthu,2012,45.0000
"Jesús Ojeda y Sus Parientes",61UPQMUu5ZYUY1oKpUgtAU,2012,45.0000
"The Beach Boys",69bCYoIEp1mZatfkS87Fv3,2012,45.0000
"Machine Gun Kelly', 'DMX",6fRoYaEe8mgHs7eF2xXeBm,2012,45.0000
Fonseca,6FrTsTMjihUNNInGFNK5Ff,2012,45.0000
"La Quinta Estacion', 'Marc Anthony",6HnGbBVxaEIdrppg7uh3jb,2012,45.0000
"Luis Bacalov', 'Rocky Roberts",6I2BDcHnG8De0Kn7mVSNZE,2012,45.0000
"Kenny Chesney', 'Tim McGraw",6IwjYtPMOebrz61UEayrrS,2012,45.0000
MARINA,6k9inPjqEaUPf7jNgur3eE,2012,45.0000
"Meek Mill', 'Kirko Bangz",6MVdz8I7oYm86MRzZiOZa8,2012,45.0000
"Trip Lee', 'Andy Mineo', 'KB",6mwQQw4dmJtWwujw3kirRO,2012,45.0000
"MOD SUN', 'Pat Brown",6ol1tnuiEhigHqHPwqQxeq,2012,45.0000
"Coco Jones', 'Tyler James Williams",6OYhXMCDHZ2FYJ7wozgob4,2012,45.0000
"Lamb of God",6pej2azEjNp6pEFpYPmCNi,2012,45.0000
Avatar,6qvzWhFE709g9DjtUupW22,2012,45.0000
Johnnyswim,6SU4bifjXJwueCHG8maEXz,2012,45.0000
"Dirty Heads",6sXPvcOYT9bSHFKufglBvs,2012,45.0000
"El Bebeto Y Su Banda Patria Chica",46o6fYLws9P1XH8kcVVtyo,2012,45.0000
"Caravan Palace",4bbgKjSguYGTBoccN5i3u5,2012,45.0000
"Maroon 5', 'Wiz Khalifa",4cdgQp78RyRzI04Bmw8o44,2012,45.0000
"The Brothers Comatose', 'Nicki Bluhm",4gwevWTMVBZuuuiEWB4PTi,2012,45.0000
"Chance the Rapper",4h6rLRQt8ARN8xA6ZLnpiw,2012,45.0000
"The Script",4IACOiO4fczuCkYFdYxDGu,2012,45.0000
"Dustin Lynch",4KrPeCUgCsu3NAcfdl9ylY,2012,45.0000
"Taylor Swift",4mqgn90sCeVSYqcoftTQTd,2012,45.0000
"Chief Keef",4mS1tfFjnLstOTjYYDHp86,2012,45.0000
"Alabama Shakes",4nGil2gSvOVDRFGb1julsJ,2012,45.0000
"Jump Start Your Heart",4QbKevGgXsbtO5uPD5ws9E,2012,45.0000
Issues,4UtgsrQoIwhelshH13QKcq,2012,45.0000
"Corey Smith",4VaqmTpAAsm8j3ZO7mXuWe,2012,45.0000
"The Weeknd",02x8VKdgfHC383faTfQAxr,2012,45.0000
"Lana Del Rey",04cYZCH74znS6dgdryrWLx,2012,45.0000
"Matthew West",0APRAco4v5z0EjMnK0vw3P,2012,45.0000
"Mumford & Sons",0cduKQMGWmt9nIPJa0QtQ9,2012,45.0000
"Jesse Rice",0HbInFeaBStCiH4BJc6o1q,2012,45.0000
Periphery,0locxOaS1eysAJbWjpG9jC,2012,45.0000
"Cody Jinks",0P6FDXrDuu9lpqKBLSdNWv,2012,45.0000
"Victorious Cast', 'Victoria Justice",0powdVQEIZSaSnNupt2yPE,2012,45.0000
"Rihanna', 'Chris Brown",0qJWmTaT1qvCq0brgx8k2P,2012,45.0000
"Cher Lloyd",0QSQSRLBSYgB34WcEpicFP,2012,45.0000
Zendaya,0WcBvAA59kSYFHeqy0fpZp,2012,45.0000
"Meek Mill",0WON7GUPcug0IX0tVtMDMV,2012,45.0000
Fobia,0wTrY23ot5A0aog0JNzXLS,2012,45.0000
"Josh Ward",0YAQOf3R2afuxAjbyXmf7K,2012,45.0000
"Crown The Empire",0YSZ8vuwoqxS8Eo4jhyZVZ,2012,45.0000
Lullabyes,1d7JxHZOrvrEHtmZC2hSnj,2012,45.0000
"Future', 'Drake",1IWXAWo4u0H1D0QvSpvldn,2012,45.0000
"Jason Aldean",1KmquVzXEoIHUZuZqKGRvs,2012,45.0000
"Tech N9ne', 'Sassy",1oqQ24UjGZicCYUYHBbqkq,2012,45.0000
"The Weeknd', 'Drake",1p3vijWl4pezgUtyCmCVln,2012,45.0000
"Rags Cast', 'MAX",1Pt2CPkAkPIki1qapq2dCt,2012,45.0000
"Brooks & Dunn",1turOniRQ06J1rCyx0B096,2012,45.0000
"Big Matt",1XcMFzqbxSetwtsgcmpd9x,2012,45.0000
"Chance the Rapper",34oFssnMdj7HNZRX7L98pT,2012,45.0000
Ne-Yo,36dFSVGORZsU4QmZgC43v9,2012,45.0000
"Meek Mill', 'Big Sean",3BaridxR3bsmZw3F8ERWPj,2012,45.0000
"Avalanche City",3e5Ee5GrNzSnCt2laIDm3S,2012,45.0000
"Diggy', 'Jeremih",3hTfNt05rYtyMamwkxyHaZ,2012,45.0000
"Gary Clark Jr.",3HyiHXZdB5CQTTtxIXYwJs,2012,45.0000
"Merl Saunders', 'Jerry Garcia",3I3t5aIBIbIaHeLvLbflxa,2012,45.0000
alt-J,3Kuz6KSGfiNIV9Rphs5hgL,2012,45.0000
Grimes,3mzqghn7bdV3Uaqc9eBPK2,2012,45.0000
"All Sons & Daughters",3Nby7PH0S2jJpwDMRkIfcb,2012,45.0000
"King Lil G",3UMnrzxc0TgSyfDCWHwZbA,2012,45.0000
"Krizz Kaliko",3USo3MdgSxGuZKig55q7k9,2012,45.0000
"Imagine Dragons",3wBIDJLDvo0h0u1mKU9Bm6,2012,45.0000
"Imagine Dragons",3WQZfz5DLbO2vnJDWNxRBf,2012,45.0000
fun.,3xsMa7CA11iRjhmIdEy2N6,2012,45.0000
Twiztid,3XUZTfqhmaVqhzpWWGW3By,2012,45.0000
"Craig Morgan",29rfPTA47K0xyl1Pnf1YBw,2012,45.0000
"Uncle Acid & The Deadbeats",2f9K9Gm9CLj0eKFW3BQZE8,2012,45.0000
"Victorious Cast', 'Victoria Justice",2MdS9zhalwAJURsVaaNm2J,2012,45.0000
"Wiz Khalifa', '2 Chainz",2o6Vyac7vIU35VMqhVV3qA,2012,45.0000
Deuce,2oA1lpVrmVPd0c6nMfxQgl,2012,45.0000
"Of Monsters and Men",2oGtIqSqW7lEPKn5lIIQeS,2012,45.0000
"Kendrick Lamar",2PieESXphabz5AkALFS08X,2012,45.0000
"Montez de Durango",2qxLBLG8wdXiH5vNz1Qmas,2012,45.0000
"Imagine Dragons",2TaTzAv5PQxDbfjvS7KWXB,2012,45.0000
"Machine Gun Kelly",2xLV7fBXitj87f59CWhVNq,2012,45.0000
"Rayland Baxter",6yCgS6uyYup4ZwL2CBcN7I,2012,45.0000
"Taylor Swift",7BT9K9BDqq6HI2oWH5UMZQ,2012,45.0000
"Carly Rae Jepsen",7cWLl1E5iMvqIVhpmtUp6k,2012,45.0000
Daughter,7ndgQ4LPJwaF4o6QHLaq9i,2012,45.0000
"Sammy Adams",7nLqEqbu90mJlAWwQJ5mY6,2012,45.0000
"One Direction",7pWzcvjSSXlGS0Cn790Nb7,2012,45.0000
"The Stixxx', 'Hardnoc",7rTn6Dk7tmxOVMClnmuTCf,2012,45.0000
"Mac Miller', 'Iman Omari",7s5UGKcydRmp8ljDCRheev,2012,45.0000
"Daniel Tiger’s Neighborhood",7yah3xph0mW7sqNGEqoIrz,2012,45.0000
"Chief Keef",51EJgDjODyRK80SmYdCfal,2012,45.0000
"Texas Hippie Coalition",56nH0xPU7JnEyjD304bptM,2012,45.0000
"Tom Hangs', 'Shermanology",5AvvyeUnd0SAU5PyaLIhVY,2012,45.0000
"Waka Flocka Flame', 'Trey Songz",5bK4oJXvHUqwI0ZpLtrnOl,2012,45.0000
"Chief Keef",5CSvM0jXneaFEQcXVd7o92,2012,45.0000
"["The Dirty Guv'nahs"]",5FAtSoItsFeWRCDDyTGHon,2012,45.0000
MARINA,5IixEDnbG6pZOy38vkkuvr,2012,45.0000
"Hans Zimmer",5NFAE8XxEjBrpNu4tEvhqG,2012,45.0000
"Waka Flocka Flame",5sNBGuuhLjqNlEeB10YFfu,2012,45.0000
"Mac Miller', 'Sir Michael Rocks",5UA5ownmiX7KlCfEjfx8Eu,2012,45.0000
"Los Originales De San Juan",4Yvnu1GD8RIn9tq3crccXh,2011,45.0000
AWOLNATION,4Yx8sgsIqxxqchnhhyjKJP,2011,45.0000
"Brandon Heath",56ZNyOHknU78LEwq4IWMJ7,2011,45.0000
"Ester Dean",5gfv0bqs5lYjw77UjhdNJt,2011,45.0000
"Ben Rector",5HpYDXIk0fod51KyhF5DwH,2011,45.0000
"Tyler, The Creator",5iWjYr3AWMvnV2VVB08SqG,2011,45.0000
"Marsha Ambrosius",5KVbaJP4IOZmZZlj5v4jp2,2011,45.0000
"Yelawolf', 'Gangsta Boo', 'Eminem",5lBUY5BqQfbNCaMWkVfwpH,2011,45.0000
"Trae Tha Truth",5mFyDjMKMDqgCD1s2WcVI4,2011,45.0000
"Chris Young",5n2yia2AwxIAe9qMtlvYQt,2011,45.0000
"Tyler, The Creator",5NJJZ6RmSYWj9yNwHxvMtO,2011,45.0000
"Jeezy', 'T.I.",5sc17b3li6w1qgOKa8JXsx,2011,45.0000
"Curtis Stigers', 'The Forest Rangers",5sgOo6mtpzujBfsRCntyfa,2011,45.0000
"Of Mice & Men",5v1IehX97dH1LeqbEoZsDq,2011,45.0000
"Kelly Rowland', 'David Guetta",31zeLcKH2x3UCMHT75Gk5C,2011,45.0000
"Swedish House Mafia', 'Knife Party",38G32c3uJeFucSYweZv4pI,2011,45.0000
"The Wombats",3l8dM1wjgFh98jpiq5ZCe7,2011,45.0000
"The Story So Far",3r4AXS0FZZX2cG7SPUSTpy,2011,45.0000
"Taio Cruz', 'Kylie Minogue",089vxHEH64AKLKhokNXEJx,2011,45.0000
"Native American Flute",09n5OYAlgClYFQFYtXjVwS,2011,45.0000
"The Marshall Tucker Band",0diAR6QUxrDiEBjRZSfweR,2011,45.0000
"New Order",0E8IiKUfS98p3cUbQgh3yO,2011,45.0000
"Pop Evil",0fqNJkLAqJ8nLexUrcemnN,2011,45.0000
"Fleet Foxes",0Fz4WJTM3m9NOOkuMJghpp,2011,45.0000
G-Eazy,0htTZnlk6okQ1HIq4EvFQ6,2011,45.0000
"The Features",0kjFrdKtGNcYGzxFjxn978,2011,45.0000
"The Head and the Heart",0Kqd8fIPTri9IYpaWwunkP,2011,45.0000
Z-Ro,0lSS0HYbXzZCAEZhIZfnQb,2011,45.0000
"JAY-Z', 'Kanye West', 'Otis Redding",0nLcWJB4ir9430ulKxZZhV,2011,45.0000
"Roscoe Dash",0Rktu1dU3VH295WpdK36vs,2011,45.0000
Cults,0Vbp9n2YaXiQiS2tHLZSKl,2011,45.0000
"Alex Turner",0x47zt71IYykbt1ET933pJ,2011,45.0000
"Wale', 'Big Sean",0xOFqoCyGiLFgGAXD73xtC,2011,45.0000
"9th Wonder",0xunt5HuJyD4uQAzjR1icK,2011,45.0000
MercyMe,10reQcK5nekulki4yuCvhQ,2011,45.0000
"Florence + The Machine",5xJt5bwhmypiqHRVDjPGYH,2011,45.0000
Everlast,6Cvx7B0EOUdWCoGbM0mRQQ,2011,45.0000
"Tyler Childers",6denfvGQPtw5mb5iHUD1qb,2011,45.0000
"Meek Mill', 'Rick Ross",6E8P8zCikL3bBtq9BJaLl8,2011,45.0000
"Adelitas Way",6HNblLPt5QF2eC6aAxDLmb,2011,45.0000
"Gavin DeGraw",6KRpJT14N5lvLP6zo1QPoB,2011,45.0000
Emmure,6N510NSPG0CfhMd7g6hJDB,2011,45.0000
"Korn', 'Skrillex', 'Kill The Noise",6NwgbXJOrz4fDio1yeWY91,2011,45.0000
"Young the Giant",6O6zRZhk8sQc5shBXhx7SJ,2011,45.0000
"Toby Turner & Tobuscus",6o7yykxavf5uvzP8hWfkFj,2011,45.0000
"The Civil Wars",6tZAbv5JEsfqjTpkBOrLje,2011,45.0000
"Binaural Beats Brain Waves Isochronic Tones Brain Wave Entrainment",3YMOXCsCYZTSdGMOZz8SzI,2011,45.0000
"A Winged Victory for the Sullen",3ytUgxZj1EYHb8zlk5VKk6,2011,45.0000
Rubblebucket,4EDhPDlCB6kXwn9q9LpQ0S,2011,45.0000
"Laura Marling",4evGW5N0eRbVzw9dyES0xt,2011,45.0000
"Jill Scott', 'Paul Wall",4nKyVhU0VT8pmbnaKQzNOb,2011,45.0000
"Cody Johnson",4QbPdzir5WY3Moq2X0UrG9,2011,45.0000
"Jake Owen",4u5D3bBhlIVvnrSdNqKyER,2011,45.0000
"Crazy P",4vcPegtrtRJPUXrnfxqvg9,2011,45.0000
"Lauren Alaina",13L4vz1KKlcLUOhaoWKN2G,2011,45.0000
Amaranthe,17VqlqPmnpytc9jnQPlxQh,2011,45.0000
"Casting Crowns",1d0uIYuNGbAfgNX0Bm1wKm,2011,45.0000
"Bronze Radio Return",1EBabYZhYAfKREdGOc4oOu,2011,45.0000
"Clams Casino",1IiZ86GKAGQEmOwE1HP9zD,2011,45.0000
"Justin Moore",1J9dq9sPS4EqbW61y9ec0A,2011,45.0000
"Chris Tomlin",1MpJ8XHlbOsUdrCWIjmweZ,2011,45.0000
"Kirk Franklin",1QXhzptk3KMnO8xewGePhu,2011,45.0000
"Blind Pilot",6vpATnRbTUGyMqQ9UYVMh7,2011,45.0000
"George Benson",6VRvhiVLih80IWCTXY8Sxr,2011,45.0000
"Andy Grammer",6vT6XNtB5zESrlGY3rLqiV,2011,45.0000
"Hot Chelle Rae', 'Maejor",6xxwi2Aje2HEwQKlI41qbt,2011,45.0000
"together PANGEA",71U7k9l1euqfmGMiAddU9O,2011,45.0000
"Lil Wayne",724oI0EKyTMjTSitMaWwfZ,2011,45.0000
Tune-Yards,78AaMLOriBZuohWdUV3IzE,2011,45.0000
Grouplove,7AmGy7erKqVDo5BblEZtde,2011,45.0000
"Tom Petty', 'Jeff Lynne', 'Steve Winwood', 'Dhani Harrison', 'Prince",7DzktdAh3zTT5Li8vam9tt,2011,45.0000
"Tyler, The Creator",7Fe9DrgoqEiSv6et53YzwA,2011,45.0000
"JAY-Z', 'Kanye West",7fQmDkqrrj13kxv4Vle3AM,2011,45.0000
"Kurt Carr & The Kurt Carr Singers",7mg2zRCXpQG4kAGBlZrT7W,2011,45.0000
Tune-Yards,7ntT9X35Y8FspsqYI2qRi3,2011,45.0000
"Egypt Central",7xF8QukvFmbtBZMNsrBpWA,2011,45.0000
"Johnny Gill",2eQagrlHa5etJCZepwwPde,2011,45.0000
"Casting Crowns",2ex0hGTbxQBBmKEpPwzxOt,2011,45.0000
"G. Love & Special Sauce",2fFfb1YL9Qx0EYx6jnVXON,2011,45.0000
"George Strait",2gsWK9fOkV2C7z7zPneO30,2011,45.0000
"Jill Scott",2jVi6EOcDaVUug4fUGO7ob,2011,45.0000
"Larry and His Flask",2qdMvZhBpNOpaWXIoSK3DQ,2011,45.0000
"Fleet Foxes",2rSroG1Vz8kNrz4mNSKnlD,2011,45.0000
"Mac Miller",2TR4i8WMnnoCPjpZ51yifw,2011,45.0000
"Jazmine Sullivan",26W5hzHymyTJj29lw0E9hj,2010,45.0000
"Taylor Swift",28M2gifMU282QBM3fKajIS,2010,45.0000
"Dry County",2aiqoeeJkgAzpQUqV0Znfh,2010,45.0000
"Daft Punk",2aUDpZRSit5Zg2R6L5r6dW,2010,45.0000
"Streetlight Manifesto",2D0rl6TnBNkiTvB3rRtm22,2010,45.0000
"Skrillex', 'Bare Noize', 'Foreign Beggars",2HN8Y2Mkp9xikxGR9VJXoa,2010,45.0000
Anika,2Ih0ixnGXprfA0aoSWOioR,2010,45.0000
"Wiz Khalifa",2KxeQSQp0CnS9IJGRh6YGJ,2010,45.0000
MGMT,2sCaihW0VlDKecbUgMSzRY,2010,45.0000
"Abandon All Ships",2tpQV2QzHhviFMsJWpK8bR,2010,45.0000
"Diddy - Dirty Money', 'Nicki Minaj', 'Rick Ross",2uAbEJGrLecIbkW9p3OqQl,2010,45.0000
"Daft Punk",4AH5yql7KezJBvVBdW90Dc,2010,45.0000
Kesha,4Apb0ut2uTYIFxavAczqKd,2010,45.0000
"["Girls' Generation"]",4cczsBhbMmU2eCnqHLLcSZ,2010,45.0000
"Randy Rogers Band",4FZNHzDO3nZUGKWoKZrQKU,2010,45.0000
"Dorrough Music",4iZdCChpb4nEH2jirUH90e,2010,45.0000
"The Sheepdogs",4pJdnwJWBhR6juiDcV93pa,2010,45.0000
"The Word Alive",4POJUFV0qevJyeAX0j2mxR,2010,45.0000
"Bill Burr",4pZ7KpKbQfSM0AEGxR9Ks8,2010,45.0000
"Allstar Weekend",4q2NVW8MvR3e0JFD06eMfS,2010,45.0000
"Chris Brown', 'Drake', 'Kanye West', 'André 3000",4QKMuKPhCK8Aji8MaeJL4T,2010,45.0000
"Puddle Of Mudd",4raMVghwcPZLE95KYSVAss,2010,45.0000
"Artist Vs Poet",4srUSbTEbA2aJhEgcw0rqx,2010,45.0000
"The Spiral Starecase",4UOWkmOtb3DgMaSmI8rTaC,2010,45.0000
"Linkin Park",4uqacT1xJ7UhPJAMAcb25A,2010,45.0000
"Kid Rock', 'Sheryl Crow', 'Bob Seger",01205t95ROs3tqbFrkuQQS,2010,45.0000
The-Dream,03MXO9B1815BBSebNVhLlG,2010,45.0000
"Two Door Cinema Club",0b43NRSKWYa0P6R3dXaSlh,2010,45.0000
"Kendrick Lamar",0bP9mtOuBLMQ7L0DP2wPwj,2010,45.0000
"The Black Keys",0BQH5uHglCuHVImyCjOOHc,2010,45.0000
"Taylor Swift",0fAbfDiuQiUwV7FUcFfRGY,2010,45.0000
Kesha,0fakMntOPNItV2l026ShRb,2010,45.0000
"Ascend The Hill",0G0B7bDw9FftPyOOdoNtvS,2010,45.0000
"Daft Punk",0ghtKRiQjRVAwK0syn43HA,2010,45.0000
"The Pretty Reckless",0JaCpPppNvZnSFtA2V5uFy,2010,45.0000
"Vampire Weekend",0jgjTfhdWtAyjx8ZVprI9P,2010,45.0000
"Cody Jinks",0LICHo2lA4ByCHi5hnMUyk,2010,45.0000
"Pierce The Veil",0LRrtw1MFASb7tgyHqVXnh,2010,45.0000
"Middle Class Rut",0pftPUQa57JpuXcvY5ujiP,2010,45.0000
"Tenth Avenue North",0PjyOURxQ6wiHaBYXf53G2,2010,45.0000
"Blaze Foley",0qIJPc8EF7EATnXbtNaVZP,2010,45.0000
"Nicki Minaj",0sDLdrj9hy5hawrvGW7RNf,2010,45.0000
"Sleigh Bells",0YZmcBJGpDJC8L4ZYdGsRM,2010,45.0000
"Daft Punk",4XReCJmkuaKe5uuUhkjI7Q,2010,45.0000
"Blake Mills",4yXl4ddCMdM7TTDcylRzLP,2010,45.0000
"Trey Songz', 'Drake",51q0vXgCI2CW9x4K8SdfXS,2010,45.0000
Scarface,52VpJGxfpghObsAtML7kaN,2010,45.0000
"Keith Urban",5B25Jpgu62IX8w1YtLibuA,2010,45.0000
"["Old 97's"]",5Ed2crPH1EuxwI1iUKZlnD,2010,45.0000
"All That Remains",5qTjvpAfdtyzauTprzgKao,2010,45.0000
"JJ Heller",5quIK3oXwunG35RI8HSQDi,2010,45.0000
"Adan Chalino Sanchez",5sUsur7KIwd3KQJzI1XqMi,2010,45.0000
"Stromae', 'Kanye West",5TvbwJP6gEq3dKtdYxZRRh,2010,45.0000
"Blake Aaron', 'Najee",2Yx80wHA3bEfYdDu6bpf3B,2010,45.0000
Ghost,2zQyXaCpKG0yanNaCkjxNt,2010,45.0000
"Eugene Wilde",35Z9SYT8AjvgvUag0H4iQt,2010,45.0000
Disciple,373Jg06Sjx7D4KIC7e9Awa,2010,45.0000
"Bill Burr",3aa2kInhvhTfGjm5uShgcY,2010,45.0000
"Bill Burr",3aETJQJhSMgJP7370A9pGZ,2010,45.0000
Volbeat,3axMWDdxMgHo6fMT7VuGcd,2010,45.0000
"Two Door Cinema Club",3cZctvmBxzFJQBcV5uj4H9,2010,45.0000
Volbeat,3ejiBES85FovlVRKGAjIHG,2010,45.0000
"The Black Keys",3ghXwIS6cr3P5InauKlqFy,2010,45.0000
"Motionless In White",3GPD6qjLLDrhb7mUYCV9wT,2010,45.0000
"Keyshia Cole",3SQqBIYN8fPB3wPjFGRS5N,2010,45.0000
"Tierra Cali",3tGuZw5VFqoJv3y2xvcnk1,2010,45.0000
"Brad Paisley",5xr4NKzmwqr0cvRMZr7cFz,2010,45.0000
"Iron Chic",5YPRgUK8eF20FoTCyJ6AFZ,2010,45.0000
"The Laurie Berkner Band",601M9QaiJ2Kmx0h0qaMwXx,2010,45.0000
"Lee DeWyze",6206Kvrl6LTMvDomHgEDMH,2010,45.0000
"Taylor Swift",62rlxI6g2PNaWsHoiRryto,2010,45.0000
"Pierce The Veil",66FbkukCI5pva9EbMvT0pV,2010,45.0000
"Deer Tick",69XEXAbJTZwFfVz7ayfg3I,2010,45.0000
"Nicki Minaj",6BSwQkA7kC6iFEBHyg2tcu,2010,45.0000
"Cory Morrow",6Ca9qN2UcEgenWa5px1HyR,2010,45.0000
"Stick Figure",6MiBNNFetK40dpAXaBOizm,2010,45.0000
Crickets,6QAOd9yhzUrer1shQvPANO,2010,45.0000
"Amy Grant",6RlliUfY8hTxnaK85e6D5Z,2010,45.0000
"Third Day",6RRZIiDFWsvyHj4EUDhDDW,2010,45.0000
"Beach House",6SL4V935epiq0gafUnAa00,2010,45.0000
"Insane Clown Posse",6TdjL9oRhA9YuddwXZkw1B,2010,45.0000
"Lady A",6Y2SEr5cqYtWJyO5g6CvsM,2010,45.0000
"Billy Currington",6z6CGFbowofeJZCMmJ7Qnc,2010,45.0000
"Josh Thompson",6z85mASJnIThoQ491NyIvY,2010,45.0000
Kesha,74cq6AFbsKdUVZMpG2TPEr,2010,45.0000
"Big Time Rush', 'Cymphonique",75JWlOu7NQQ7xTtA9xarPJ,2010,45.0000
"Rihanna', 'Nicki Minaj",7BlAMDuFJPwWu2rVtYwy6C,2010,45.0000
"Kendrick Lamar', 'Ash Riser",7M2cKcvCnflzp9WcxGjlbm,2010,45.0000
Hinder,1avq1yCUk8SCKs4qD0VcXJ,2010,45.0000
"Roscoe Dash', 'Soulja Boy",1fHNx9MymVjrxGUbq8eh46,2010,45.0000
"Brantley Gilbert",1fJFIngJHiI3upOXCb1hkJ,2010,45.0000
Sugarland,1hiIyiFaVmFvYKDnEWGzvb,2010,45.0000
"Los Inquietos Del Norte",1IUmb6ZNHUJv0PFzNOuzEM,2010,45.0000
"Conjunto Agua Azul",1jhmz2raxCgh47TNFujMhG,2010,45.0000
Atmosphere,1leIsMj7tLnqmy1695wxiP,2010,45.0000
"Rick Ross', 'Gucci Mane",1nnEDoSsNqbUMolxXmxopa,2010,45.0000
"Kendrick Lamar', 'ScHoolboy Q",1oH44ACGSLbJGcbw2JLQOt,2010,45.0000
"Taylor Swift",1P5QpwOgXJuoVTm3CWbnLY,2010,45.0000
"Fabolous', 'Drake', 'The Dream",1pEDdOIbtqaFb72B3pOrsY,2010,45.0000
"Tim McGraw",1R9tieT3ZujuJ77a9U5wR3,2010,45.0000
"Randy Travis",1wco5cASzUIC5e7cqC60K9,2010,45.0000
"Los Inquietos Del Norte",1wl8LNcNSwCeZaRpljvZFe,2010,45.0000
"ILLENIUM', 'Anna Clendening",5FB0B5o4w00JFEG8sbh3oP,2020,44.0000
"Jonas Brothers",4ZtnkM504iN0eeCLfGew2W,2013,44.0000
Stromae,0KFkeq7DYdj5OT8vMML6il,2013,44.0000
"Kelly Clarkson",3YZE5qDV7u1ZD1gZc47ZeR,2013,44.0000
"The Lumineers",4aO4CW3CUvA5yQeiWZQFju,2013,44.0000
"Lil Wayne', 'Soulja Boy",4NqPAGBUyGelCKnF0N60s2,2013,44.0000
Gloryhammer,3DcdhXDXL3HupVYxFPu7vw,2013,44.0000
"Kendrick Lamar",3903Tbix9PdoculpJLikHf,2012,44.0000
"Good Old War",3UGJdpJrWDp07V37Q5PNas,2012,44.0000
"One Direction",3yAmqW5F28duOyV60VtIgN,2012,44.0000
"Lana Del Rey",3ZYt97JWngJExm368cOrYc,2012,44.0000
"Chief Keef",41nq8yFxnUz4Pyhs61asM0,2012,44.0000
"Nas', 'Amy Winehouse",4csyu5nwd3JPbQdrrubiNn,2012,44.0000
Vacationer,4IiLUcJ9MOMXMGNv9zXxY1,2012,44.0000
"Turnpike Troubadours",4ISJGDIMTOdl1ykRfALjUz,2012,44.0000
"Demetri Martin",4j1Pc3I3CQTg4EAE6kCpNV,2012,44.0000
"Alabama Shakes",4jdBFqrhH2ed69JnR1H27e,2012,44.0000
